entrezgene_id	hgnc_symbol
8626	TP63
921	CD5
26538	OR10H2
100507588	TGFBR3L
27036	SIGLEC7
55048	VPS37C
102466754	MIR6873
643834	PGA3
27180	SIGLEC9
102465501	MIR6834
100507003	GFY
5714	PSMD8
283820	NOMO2
102723728	NOMO2
5222	PGA5
649137	ZSCAN5C
102466753	MIR6868
2302	FOXJ1
199699	DAND5
284433	OR10H5
	RNF157-AS1
26532	OR10H3
26648	OR7E24
126370	OR1I1
653166	OR1D4
23526	ARHGAP45
	OR1D3P
348235	SKA2
	RNU2-58P
768216	MIR454
407027	MIR301A
220001	VWCE
55771	PRR11
10635	RAD51AP1
146760	RTN4RL1
105371485	""
1642	DDB1
1801	DPH1
1161	ERCC8
100129278	TDRD15
151313	FAHD2B
375248	ANKRD36
5648	MASP1
28977	MRPL42
124641	OVCA2
406921	MIR132
406994	MIR212
3090	HIC1
26539	OR10H1
390892	OR7A10
2063	NR2F6
23293	SMG6
1123	CHN1
55010	PARPBP
284451	ODF3L2
113523636	SMIM40
5819	NECTIN2
	THBS3-AS1
4286	MITF
	GUSBP17
9820	CUL7
693235	MIR92B
7059	THBS3
10452	TOMM40
10864	SLC22A7
	MCUR1P1
	RN7SL624P
101927839	""
	SMG6-IT1
83448	PUS7L
63826	SRR
348	APOE
401262	CRIP3
341	APOC1
	HNRNPA1P16
9607	CARTPT
55720	TSR1
	RPL12P47
	RPS2P28
	RNA5SP190
342	APOC1P1
	FABP5P6
340069	FAM170A
5167	ENPP1
5163	PDK1
346	APOC4
83461	CDCA3
	APOC4-APOC2
	TUBAP15
2630	GBAP1
344	APOC2
	SNORD91B
	SNORD91A
3295	HSD17B4
1209	CLPTM1
1534	CYB561
84727	SPSB2
105369632	SPSB2
9332	CD163
6344	SCTR
	INHCAP
	RNU6-678P
	RNA5SP140
7018	TF
10130	PDIA6
51710	ZNF44
	PPIAP55
1636	ACE
147837	ZNF563
79973	ZNF442
6578	SLCO2A1
	RPS29P23
90576	ZNF799
6334	SCN8A
10224	ZNF443
163051	ZNF709
58477	SRPRB
	MTND2P40
	MTCO1P27
	MTCO2P27
	MTATP6P27
	PPIAP20
2639	GCDH
27086	FOXP1
26007	TKFC
256126	SYCE2
	ACE3P
	RNU6-165P
	HMGN1P32
	SEPTIN7P8
81033	KCNH6
442916	MIR371A
100616185	MIR371B
442917	MIR372
442918	MIR373
91662	NLRP12
7841	MOGS
220002	CYB561A3
10578	GNLY
149233	IL23R
10238	DCAF7
	MYADM-AS1
91663	MYADM
	RNU6-288P
	RNU6-586P
	RNU4ATAC4P
	DNAJB6P4
4215	MAP3K3
	RNU6-387P
	LINC01702
54657	UGT1A4
5582	PRKCG
	RNU6-1031P
1379	CR1L
	CD46P1
	CDCA4P3
	RNA5SP534
51524	TMEM138
29110	TBK1
4179	CD46
6772	STAT1
51259	TMEM216
59284	CACNG7
54463	RETREG1
79869	CPSF7
59283	CACNG8
100126325	MIR935
59285	CACNG6
3842	TNPO1
	EEF1DP7
80774	LIMD2
27106	ARRDC2
	SYNGAP1-AS1
100847012	MIR5004
285834	HCG22
	MTCYBP4
	HSPE1P21
645967	""
348995	NUP43
	KPNB1-DT
125997	MBD3L2
284428	MBD3L5
3837	KPNB1
51343	FZR1
5110	PCMT1
283349	RASSF3
	BTBD10P2
135250	RAET1E
	CDCA4P4
	MIR29B2CHG
54949	SDHAF2
2799	GNS
407026	MIR29C
407025	MIR29B2
84918	LRP11
947	CD34
100652739	""
	CCT7P1
126321	MFSD12
100652739	RAET1E-AS1
353091	RAET1G
	RN7SL23P
220004	PPP1R32
9755	TBKBP1
105378052	""
80328	ULBP2
10011	SRA1
	LINC02767
	OR10J6P
	RNU6-828P
	RNU6-37P
	RN7SL731P
2070	EYA4
5226	PGD
23338	JADE2
30009	TBX21
10362	HMG20B
114881	OSBPL7
100526739	CENPS-CORT
100616470	MIR4488
390205	LRRC10B
102465447	MIR6747
64852	TUT1
378708	CENPS
1676	DFFA
54853	WDR55
9219	MTA2
	RPL7P39
	LINC02389
126326	GIPC3
57824	HMHB1
728586	CCDC192
115098	CCDC124
109729131	LINC02231
3595	IL12RB2
	RNU6ATAC42P
11197	WIF1
133396	IL31RA
3780	KCNN1
	RNU6-166P
	APOOP3
23592	LEMD3
256364	EML3
124995	MRPL10
2876	GPX1
100128569	C19orf71
	H3P13
	PEX5L-AS1
101928790	PEX5L-AS2
23770	FKBP8
90506	LRRC46
	UQCRHP4
107986096	MDFIC2
1360	CPB1
949	SCARB1
	NSA2P1
677843	SNORA77
54900	LAX1
90507	SCRN2
100381270	ZBED6
	RPL35AP5
6635	SNRPE
1297	COL9A1
	KRT8P29
27293	SMPDL3B
134083	OR2Y1
134391	GPR151
185	AGTR1
10915	TCERG1
3838	KPNA2
105377105	FLNB-AS1
1776	DNASE1L3
79036	KXD1
	RN7SL559P
55113	XKR8
	RPL31P57
5175	PECAM1
375061	FAM89A
57406	ABHD6
100302132	MIR1182
149373	TRIM67-AS1
128061	C1orf131
284021	MILR1
6094	ROM1
11102	RPP14
26229	B3GAT3
7311	UBA52
400752	LINC01144
114034	TOE1
54899	PXK
11232	POLG2
	RNU6-927P
7316	UBC
10420	TESK2
23193	GANAB
56114	PCDHGA1
56113	PCDHGA2
	PPIAP36
	ATP5MFP4
126661	CCDC163
100616387	MIR3064
56112	PCDHGA3
100616408	MIR5047
100847004	MIR5188
	RPL22P19
90799	CEP95
56104	PCDHGB1
56111	PCDHGA4
25840	METTL7A
22930	RAB3GAP1
56103	PCDHGB2
613227	HIGD1C
56110	PCDHGA5
9244	CRLF1
	RNU6-87P
56102	PCDHGB3
	RNU6-1273P
25974	MMACHC
56109	PCDHGA6
56108	PCDHGA7
25875	LETMD1
388759	C1orf229
	FGFR3P6
	ZNF731P
100500849	MIR3916
	RNA5SP82
55049	REX1BD
8641	PCDHGB4
	VN1R17P
9708	PCDHGA8
	VN1R5
441932	OR2W5P
56107	PCDHGA9
148823	GCSAML
56100	PCDHGB6
25789	TMEM59L
57231	SNX14
64750	SMURF2
56106	PCDHGA10
56099	PCDHGB7
56105	PCDHGA11
	RN7SL155P
84924	ZNF566
56120	PCDHGB8P
26025	PCDHGA12
30061	SLC40A1
	PCDHGB9P
5098	PCDHGC3
7620	ZNF69
	MICOS10P2
90592	ZNF700
	KPNA2P3
1655	DDX5
81566	CSRNP2
81470	OR2G2
81469	OR2G3
	OR3D1P
284390	ZNF763
114548	NLRP3
23178	PASK
101928464	ZNF433-AS1
7024	TFCP2
	RN7SL68P
56098	PCDHGC4
284391	""
	RNA5SP464
163059	ZNF433
56097	PCDHGC5
	RNA5SP465
729747	ZNF878
284391	ZNF844
1729	DIAPH1
	RNA5SP466
	ZNF788P
7568	ZNF20
	RPL35AP29
	PHBP19
	RNU6-199P
5463	POU6F1
	RSL24D1P8
	RNA5SP467
	ZNF625-ZNF20
90589	ZNF625
80095	ZNF606
80789	INTS5
	LINC02414
	RNA5SP377
102288414	C11orf98
	RPS6P21
6433	SFSWAP
23233	EXOC6B
	RNU6-991P
79081	LBHD1
100506915	CHRM3-AS2
51574	LARP7
100873984	CHRM3-AS1
100128398	""
	RPS7P5
	ADH5P3
1131	CHRM3
	VN2R19P
	RPS16P9
147700	KLC3
751071	CSKMT
692158	SNORA57
790955	UQCC3
284611	FAM102B
51035	UBXN1
100505658	DIAPH1-AS1
	RPS27AP10
8841	HDAC3
55654	TMEM127
10848	PPP1R13L
5162	PDHB
55120	FANCL
113802	HENMT1
	RNA5SP378
	RNU6-1017P
8408	ULK1
9146	HGS
109864269	MIR302CHG
442912	MIR367
442896	MIR302D
407028	MIR302A
442895	MIR302C
442894	MIR302B
	OSTCP4
	WRBP1
80324	PUS1
285613	RELL2
817	CAMK2D
51555	PEX5L
55119	PRPF38B
10849	POLR1G
221091	LRRN4CL
	HNRNPUL2-BSCL2
56101	PCDHGB5
	EXOC3-AS1
2785	GNG3
2068	ERCC2
57491	AHRR
163479	FNDC7
221092	HNRNPUL2
57498	KIDINS220
4326	MMP17
5066	PAM
6814	STXBP3
1737	DLAT
102465975	MIR6763
100507055	LRCOL1
22953	P2RX2
79877	DCAKD
254268	AKNAD1
7690	ZNF131
113026	PLCD3
642864	SPATA42
	RANP5
6884	TAF13
102465470	MIR6784
	TMEM167B-DT
79777	ACBD4
56900	TMEM167B
677766	SCARNA2
	OR14L1P
348327	ZNF530
401207	C5orf63
7818	DAP3
64708	COPS7B
6520	SLC3A2
84765	ZNF577
2898	GRIK2
84851	TRIM52
64283	ARHGEF28
	RNA5SP149
	GAPDHP36
	RALBP1P1
4711	NDUFB5
101928571	ZNF649-AS1
65251	ZNF649
1128	CHRM1
10614	HEXIM1
4836	NMT1
	RN7SL259P
	SNHG5
81846	SBF2
79898	ZNF613
101669766	ZNF350-AS1
59348	ZNF350
5426	POLE
8975	USP13
1785	DNM2
79642	ARSJ
84289	ING5
105371766	LINC02079
342666	LRRC37A11P
	MSTO2P
54436	SH3TC1
23208	SYT11
100131347	RDM1P5
6016	RIT1
57125	PLXDC1
55997	CFC1
125963	OR1M1
22889	KHDC4
10873	ME3
125962	OR7G1
	OR7G15P
390883	OR7G3
57693	ZNF317
	PKMP3
	SNORD50B
	SMIM11P1
	RNU4-72P
10887	PROKR1
	RNU4-12P
129446	XIRP2
6310	ATXN1
1657	DMXL1
162998	OR7D2
	ELOCP29
	OR7E16P
	OR7E25P
125958	OR7D4
390882	OR7G2
23152	CIC
55611	OTUB1
677823	SNORA80E
	SCARNA4
677771	SCARNA4
4311	MME
9181	ARHGEF2
	CYCSP17
101927288	MANEA-DT
390790	ARL5C
8366	H4C2
	HNRNPLP1
1758	DMP1
1832	DSP
782	CACNB1
6696	SPP1
119710	IFTAP
151531	UPP2
5827	PXMP2
5077	PAX3
79156	PLEKHF1
26333	OR7A17
	OR7A18P
1760	DMPK
192111	PGAM5
91975	ZNF300
154007	SNRNP48
	RNA5SP379
57666	FBRSL1
120379	PIH1D2
2196	FAT2
9477	MED20
7466	WFS1
284434	NWD1
116985	ARAP1
342667	STAC2
705	BYSL
285190	RGPD4
	RPL30P13
	LINC02555
	LINC02471
153328	SLC25A48
	LRRK2-DT
109703458	HTD2
144448	TSPAN19
57159	TRIM54
	TRIM80P
9121	SLC16A5
896	CCND3
	LINC02020
102465442	MIR6738
107985209	ARHGEF2-AS2
107985210	ARHGEF2-AS1
285600	KIAA0825
348761	SPATA3-AS1
7184	HSP90B1
6746	SSR2
4299	AFF1
253573	LINC02052
153768	PRELID2
257407	C2orf72
79637	ARMC7
	LINC02051
1427	CRYGS
3357	HTR2B
30833	NT5C
55171	TBCCD1
	RNU1-93P
	RPS28P4
100616317	MIR4777
23309	SIN3B
93010	B3GNT7
167153	TENT2
	ZBTB8OSP2
	HIGD2AP1
654321	SNORA75
6082	SNORD20
25826	SNORD82
401115	C4orf48
	RNU2-22P
151477	LINC00471
2250	FGF5
10316	NMUR1
197	AHSG
51281	ANKMY1
131	ADH7
51155	JPT1
	RNU6-761P
56893	UBQLN4
100287718	ANKRD66
26998	FETUB
222537	HS3ST5
4800	NFYA
28956	LAMTOR2
23033	DOP1A
57111	RAB25
285525	YIPF7
64218	SEMA4A
10886	NPFFR2
3273	HRG
9002	F2RL3
27151	CPAMD8
6613	SUMO2
3064	HTT
	DNAJC19P4
	CNTN4-AS1
3568	IL5RA
79902	NUP85
153571	C5orf38
100500842	MIR3652
728568	C12orf73
	RN7SL835P
	RN7SL823P
93323	HAUS8
6996	TDG
8365	H4C8
100527963	PMF1-BGLAP
255057	CBARP
120892	LRRK2
11243	PMF1
56940	DUSP22
	CBARP-DT
23163	GGA3
513	ATP5F1D
632	BGLAP
23381	SMG5
90007	MIDN
51095	TRNT1
6324	SCN1B
57140	RNPEPL1
51088	KLHL5
84283	TMEM79
55117	SLC6A15
154214	RNF217
112770	GLMP
729956	SHISA7
7733	ZNF180
	CAPN10-DT
387	RHOA
11145	PLAAT3
11132	CAPN10
128	ADH5
114609	TIRAP
7203	CCT3
51185	CRBN
110806277	PNMA8C
63970	TP53AIP1
5349	FXYD3
4192	MDK
51081	MRPS7
25898	RCHY1
100287042	MIF4GD-DT
28976	ACAD9
60386	SLC25A19
2859	GPR35
54663	WDR74
653437	AQP12B
375318	AQP12A
	RPL7P38
	RNU7-106P
	RN7SKP261
93145	OLFM2
374462	PTPRQ
189	AGXT
57127	RHBG
159989	DEUP1
2885	GRB2
79919	MAB21L4
	AKIRIN1P1
283310	OTOGL
402665	IGLON5
111064650	C19orf85
25759	SHC2
728763	CROCC2
407046	MIR9-1
92312	MEX3A
285556	C4orf54
2011	MARK2
7367	UGT2B17
200772	UICLM
260293	CYP4X1
	TTC21B-AS1
100500841	MIR3678
	RNU6-938P
390916	NUDT19
111644133	THSD8
199974	CYP4Z1
399664	MEX3D
	RN7SKP152
64149	C17orf75
253635	GPATCH11
147645	VSIG10L
	TUBAP9
	CYP4A22-AS1
3764	KCNJ8
284541	CYP4A22
10460	TACC3
8193	DPF1
4938	OAS1
2815	GP9
339122	RAB43
80326	WNT10A
101928537	LINC01494
	RNU6-642P
	MTND1P34
100874253	LINC00853
	KRT8P30
10158	PDZK1IP1
8941	CDK5R2
	LINC00608
100534599	ISY1-RAB43
6886	TAL1
54738	FEV
	OOSP1P2
693217	MIR632
1412	CRYBA2
57461	ISY1
	LINC01389
2301	FOXE3
6143	RPL19
84793	FOXD2-AS1
4688	NCF2
494324	MIR375
100129175	""
339977	LRRC66
255101	CFAP65
54959	ODAM
1604	CD55
	LIMD1-AS1
22908	SACM1L
147699	PPM1N
	EIF4EP2
101927207	LINC02075
5245	PHB
10715	CERS1
91351	DDX60L
4940	OAS3
390937	ERFL
94115	CGB8
3549	IHH
100422957	MIR3131
55786	ZNF415
	RN7SL764P
151295	SLC23A3
124976	SPNS2
	RN7SL145P
54716	SLC6A20
10563	CXCL13
1733	DIO1
3743	KCNA7
205860	TRIML2
23025	UNC13A
27013	CNPPD1
10514	MYBBP1A
4939	OAS2
27065	NSG1
7108	TM7SF2
	SDHDP4
79443	FYCO1
79137	RETREG2
391104	VHLL
440699	LRRC52
5317	PKP1
64897	C12orf43
57834	CYP4F11
118	ADD1
124975	GGT6
130617	ZFAND2B
10663	CXCR6
	NRBF2P2
	TXNP4
	RNU6-488P
57191	VN1R1
342527	SMTNL2
83854	ANGPTL6
5627	PROS1
400568	LINC01996
	RNU6-955P
3321	IGSF3
246	ALOX15
114783	LMTK3
	OASL2P
8638	OASL
653656	MBD3L4
1082	CGB3
27043	PELP1
388697	HRNR
23028	KDM1A
54531	MIER2
117195	MRGPRX3
390195	OR5AN1
51054	PLEKHA8P1
26497	OR10D3
10781	ZNF266
10058	ABCB6
119682	OR51L1
338662	OR8D4
	RNU6-494P
219431	OR4S2
10929	SRSF8
390151	OR8H2
390199	OR4D9
196527	ANO6
101559451	""
5702	PSMC3
409	ARRB2
646862	RNF225
	RNU6-511P
	HMGN1P7
415117	STX19
2752	GLUL
200895	DHFR2
6597	SMARCA4
63899	NSUN3
	RBBP4P2
200894	ARL13B
79065	ATG9A
5593	PRKG2
6464	SHC1
23284	ADGRL3
430	ASCL2
100130348	TMEM262
79867	TCTN2
390075	OR52N5
120793	OR56A4
400569	MED11
390054	OR52A5
283159	OR8D1
441608	OR5B3
58191	CXCL16
	RPL35AP8
4135	MAP6
7433	VIPR1
84225	ZMYND15
23538	OR52A1
219981	OR5A2
390265	OR10G7
79473	OR52N1
390190	OR5B2
219482	OR5M3
26493	OR8B8
	HMGA1P3
10094	ARPC3
10809	STARD10
9032	TM4SF5
55139	ANKZF1
284013	VMO1
388323	GLTPD2
5694	PSMB6
51184	GPN3
	C17orf114
5338	PLD2
3834	KIF25
	VIPR1-AS1
100506742	CASP12
149281	METTL11B
1996	ELAVL4
64288	ZSCAN31
	RPL31P49
29902	FAM216A
79411	GLB1L
643733	CASP4LP
9117	SEC22C
837	CASP4
51699	VPS29
728464	METTL24
9053	MAP7
144715	RAD9B
388753	COA6
838	CASP5
50488	MINK1
1325	CORT
8576	STK16
25909	AHCTF1
51188	SS18L2
441054	C4orf47
4820	NKTR
166929	SGMS2
834	CASP1
246175	CNOT6L
80086	TUBA4B
5798	PTPRN
160760	PPTC7
	RN7SL387P
84329	HVCN1
339965	CCDC158
	RN7SL567P
131377	KLHL40
110117498	P3R3URF
391059	FRRS1
5501	PPP1CC
53832	IL20RA
57467	HHATL
	RNU6-145P
100616299	MIR4450
100616254	MIR548AH
57554	LRRC7
	CASP1P2
440068	CARD17
	CASP1P1
6446	SGK1
	OR2AL1P
114769	CARD16
	RPL29P25
100874044	HHATL-AS1
152206	CCDC13
79600	TCTN1
	ATP6V0CP1
	RN7SL784P
1145	CHRNE
284402	SCGB2B2
83636	C19orf12
100130311	C17orf107
100874114	CCDC13-AS1
2811	GP1BA
406944	MIR153-1
729083	LINC02158
126298	IRGQ
25994	HIGD1A
389075	RESP18
100847046	MIR5010
	PTP4A2P1
4669	NAGLU
148203	ZNF738
2165	F13B
79840	NHEJ1
94027	CGB7
6511	SLC1A6
3953	LEPR
	HSD17B1P1
108783654	HSD17B1-AS1
1238	ACKR2
3292	HSD17B1
1582	CYP8B1
	HNRNPA1P22
92999	ZBTB47
84417	ECRG4
80347	COASY
100507527	""
80146	UXS1
132141	IQCF1
100506840	IQCF4P
401067	IQCF3
389123	IQCF2
4650	MYO9B
29893	PSMC3IP
	RN7SL504P
101928999	IQCF5-AS1
389124	IQCF5
5087	PBX1
10039	PARP3
9797	TATDN2
	RPL22P10
	SRSF3P4
285103	MED15P9
91409	CCDC74B
5710	PSMD4
100126334	MIR885
100506319	LINC01988
7846	TUBA1A
94026	POM121L2
162427	RETREG3
84790	TUBA1C
667	DST
8778	SIGLEC5
80097	MZT2B
8407	TAGLN2
101927267	""
5630	PRPH
	ATP5MGP7
	HMGB3P27
79149	ZSCAN5A
27175	TUBG2
112714	TUBA3E
8682	PEA15
	RHOQP3
	NOC2LP1
79990	PLEKHH3
285193	DUSP28
8832	CD84
	KRT18P52
	AK2P2
84661	DPY30
79047	KCTD15
10024	TROAP
	SLC30A6-DT
9563	H6PD
55676	SLC30A6
2306	FOXD2
9939	RBM8A
163081	ZNF567
9520	NPEPPS
147948	ZNF582
1650	DDOST
	DDX50P1
	RNU6-647P
58484	NLRC4
90594	ZNF439
4681	NBL1
100532736	NBL1
6336	SCN10A
6323	SCN1A
338761	C1QL4
79962	DNAJC22
10216	PRG4
102465457	MIR6762
196463	PLBD2
23473	CAPN7
22835	ZFP30
6944	VPS72
10993	SDS
7730	ZNF559-ZNF177
100529215	ZNF559-ZNF177
113675	SDSL
6487	ST3GAL3
126526	C19orf47
64211	LHX5
100505696	SH3BP5-AS1
9467	SH3BP5
	LHX5-AS1
80024	SLC8B1
3145	HMBS
	RPL7P13
9378	NRXN1
400624	LINC01973
	RNU1-80P
57690	TNRC6C
	RNU6-454P
	HMGN2P7
5869	RAB5B
131965	METTL6
7769	ZNF226
	UBE2V2P2
	RNU6-625P
11322	TMC6
85403	EAF1
	RNU6-1024P
	EAF1-AS1
6821	SUOX
8292	COLQ
284371	ZNF841
43849	KLK12
64375	IKZF4
27300	ZNF544
147138	TMC8
100422868	MIR4270
	RN7SL110P
26061	HACL1
6231	RPS26
	MTCO1P42
353355	ZNF233
103504737	MIR8485
	RNA5SP111
151258	SLC38A11
147658	ZNF534
5036	PA2G4
100141515	C17orf99
3014	H2AX
9854	C2CD2L
162962	ZNF836
	EIF5AP2
7083	TK1
30000	TNPO2
6328	SCN3A
125061	AFMID
6171	RPL41
23344	ESYT1
25988	HINFP
332	BIRC5
23345	SYNE1
64137	ABCG4
686	BTD
54815	GATAD2A
84872	ZC3H10
283999	TMEM235
79671	NLRX1
140465	MYL6B
	THA1P
162967	ZNF320
	MAPRE1P3
100422990	MIR3134
	RNU7-9P
100996291	LINC01993
	RN7SL4P
101928931	SEMA3B-AS1
	RNU6-613P
124751	KRBA2
130888	FBXO36
7869	SEMA3B
284119	CAVIN1
	RNU7-97P
100847030	MIR548AT
	RNU6-964P
	FBXO36-IT1
	RNU6-1027P
151473	SLC16A14
284369	SIGLECL1
6774	STAT3
	RNY4P19
	SCYGR9
	SCYGR2
4637	MYL6
	SCYGR10
	SCYGR3
388561	ZNF761
110116772	ZNF761
	SCYGR4
4902	NRTN
	SCYGR5
80704	SLC19A3
163087	ZNF383
7767	ZNF224
79849	PDZD3
	SCYGR6
90233	ZNF551
	SCYGR7
	SCYGR8
	RNA5SP121
	SNRPGP8
102465526	MIR6872
132228	LSMEM2
6364	CCL20
7710	ZNF154
79891	ZNF671
8372	HYAL3
	TDGF1P2
284309	ZNF776
164781	DAW1
201516	ZSCAN4
24142	NAA80
283152	CCDC153
6601	SMARCC2
79694	MANEA
867	CBL
	RN7SKP222
2736	GLI2
100873986	FGF12-AS1
100873987	FGF12-AS2
	FGF12-AS3
	RNU1-20P
100130357	""
56945	MRPS22
	KRT18P64
101928820	LINC02535
	DUTP5
	TPT1P6
388559	ZNF888
4907	NT5E
100529240	ZNF816-ZNF321P
399669	ZNF321P
125893	ZNF816
	RNU6-262P
11262	SP140
4162	MCAM
84671	ZNF347
79788	ZNF665
51726	DNAJB11
	NDUFV2P1
342926	ZNF677
4829	NMBR
84547	PGBD1
317701	VN1R2
317703	VN1R4
80746	TSEN2
646508	FAM90A27P
112401	BIRC8
90338	ZNF160
102465453	MIR6756
156	GRK2
5364	PLXNB1
10193	RNF41
338692	ANKRD13D
9839	ZEB2
79035	NABP2
253714	MMS22L
54961	SSH3
	RAB5C-AS1
23415	KCNH4
283375	SLC39A5
3060	HCRT
84514	GHDC
696	BTN1A1
283373	ANKRD52
221264	AK9
79714	CCDC51
6777	STAT5B
5883	RAD9A
93058	COQ10A
51372	TMA7
11277	TREX1
8353	H3C6
134864	TAAR1
5210	PFKFB4
102465450	MIR6752
1431	CS
9600	PITPNM1
	SPECC1-DT
	KCTD9P1
	RNU6-258P
	RNU6-1057P
	RNU6-467P
	UPF3AP2
7803	PTP4A1
7756	ZNF207
100303491	ZEB2-AS1
26230	TIAM2
	LINC01412
391475	DYTN
23175	LPIN1
10263	CDK2AP2
51475	CABP2
146802	SLC47A2
6512	SLC1A7
2950	GSTP1
102465494	MIR6823
90226	UCN2
100313843	MIR711
7384	UQCRC1
100505621	C11orf72
4723	NDUFV1
841	CASP8
10330	CNPY2
55657	ZNF692
9753	ZSCAN12
201140	DHRS7C
101928601	MEI4
57583	TMEM181
440955	TMEM89
201158	TVP23C
65010	SLC26A6
7738	ZNF184
2830	GPR6
25862	USP49
9924	PAN2
23376	UFL1
9457	FHL5
	RPS7P8
	RNU4-70P
	TYMSP1
23277	CLUH
54973	INTS11
	DOC2GP
254552	NUDT8
91703	ACY3
55660	PRPF40A
222	ALDH3B2
	RPL37P2
	UNC93B5
	OR7E145P
2352	FOLR3
2310	FOXO3B
51561	IL23A
57409	MIF4GD
9356	SLC22A6
102465495	MIR6824
1951	CELSR3
151188	ARL6IP6
6773	STAT2
	UBQLN4P2
57597	BAHCC1
130162	CLHC1
9376	SLC22A8
9720	CCDC144A
100616112	MIR4793
51517	NCKIPSD
	CDPF1P1
4528	MTIF2
	TUBAP7
283238	SLC22A24
	RPL29P22
387601	SLC22A25
	RNU7-40P
319	APOF
	APONP
344405	PRORSD1P
10599	SLCO1B1
102724368	LINC02585
	CCND2P1
284018	C17orf58
51447	IP6K2
387775	SLC22A10
3882	KRT32
9021	SOCS3
9320	TRIP12
114571	SLC22A9
3375	IAPP
2064	ERBB2
79912	PYROXD1
85363	TRIM5
	ELOCP31
5965	RECQL
1294	COL7A1
51026	GOLT1B
3263	HPX
9144	SYNGR2
80763	SPX
55277	FGGY
51067	YARS2
54828	BCAS3
	RPL35AP27
10612	TRIM3
100616262	MIR4701
100506125	ADCY6-DT
784	CACNB3
23647	ARFIP2
	PRELID1P6
	RPS4XP5
27185	DISC1
	RPL27P6
	CSP1
	HNRNPA1P66
4190	MDH1
9416	DDX23
26515	TIMM10B
23609	MKRN2
	RNU6-111P
105374802	""
	RPSAP28
	ALMS1-IT1
9027	NAT8
64393	ZMAT3
144132	DNHD1
200420	ALMS1P1
51471	NAT8B
51002	TPRKB
27289	RND1
101928739	""
5290	PIK3CA
55106	SLFN12
112	ADCY6
57551	TAOK1
8446	DUSP11
10198	MPHOSPH9
388960	C2orf78
10152	ABI2
1200	TPP1
56155	TEX14
10093	ARPC4
54965	PIGX
8099	CDK2AP1
64689	GORASP1
	RNA5SP375
55206	SBNO1
100505624	GTF3C2-AS1
399687	MYO18A
8890	EIF2B4
	SBNO1-AS1
102466877	MIR8072
91574	C12orf65
114112	TXNRD3
57647	DHX37
283297	OR10A4
9415	FADS2
3355	HTR1F
84836	ABHD14B
140707	BRI3BP
102659353	THRIL
65985	AACS
9784	SNX17
114884	OSBPL10
51504	TRMT112
58487	CREBZF
390197	OR4D10
374383	NCR3LG1
	SDHCP4
9177	HTR3B
54106	TLR9
130557	ZNF513
55830	GLT8D1
55532	SLC30A10
5496	PPM1G
64600	PLA2G2F
84879	MFSD2A
7704	ZBTB16
2904	GRIN2B
40	ASIC2
	FTH1P3
29959	NRBP1
4925	NUCB2
6945	MLX
3845	KRAS
5984	RFC4
84298	LLPH
118424	UBE2J2
103625681	LLPH-DT
51643	TMBIM4
8522	GAS7
10083	USH1C
200634	KRTCAP3
401097	C3orf80
26339	OR5K1
4968	OGG1
	RNU6-986P
64838	FNDC4
118427	OLFM3
2646	GCKR
11213	IRAK3
26160	IFT172
6769	STAC
	RBMS1P1
102465249	MIR6502
	PDCL3P7
340990	OTOG
	RN7SKP166
92797	HELB
149095	DCST1
92521	SPECC1
23426	GRIP1
131920	TMEM207
100506258	""
54344	DPM3
389158	PLSCR5
389	RHOC
283298	OLFML1
5021	OXTR
339192	FMNL1-DT
8495	PPFIBP2
8856	NR1I2
752	FMNL1
3827	KNG1
339403	RXFP4
378807	CATSPER4
152078	SLC66A1L
149345	SHISA4
	MRPS10P2
	OSBPL9P5
	ITPR1-DT
	OSBPL9P4
100126791	EGOT
57822	GRHL3
	RAB11AP2
100507582	BHLHE40-AS1
4891	SLC11A2
	EFCAB15P
51533	PHF7
	MAP3K14-AS1
124783	SPATA32
163351	GBP6
4878	NPPA
4879	NPPB
	SBF1P2
	RPS17P7
56920	SEMA3G
	RNA5SP443
	CLASP1-AS1
100151683	RNU4ATAC
	RNU5E-1
125113	KRT222
254128	NIFK-AS1
	RNU5E-4P
90231	KIAA2013
51700	CYB5R2
7134	TNNC1
5351	PLOD1
	RPL12P15
	KRT224P
192666	KRT24
	NPM1P32
84365	NIFK
11188	NISCH
	KRT223P
147183	KRT25
353288	KRT26
7247	TSN
342574	KRT27
162605	KRT28
101927801	LINC01823
3858	KRT10
	OR10AB1P
	OR5P4P
	OR5P1P
84811	BUD13
8608	RDH16
147184	TMEM99
85406	DNAJC14
25981	DNAH1
92	ACVR2A
8882	ZPR1
64431	ACTR6
60672	MIIP
102466982	MIR6729
	RN7SL649P
	RNU6-1275P
943	TNFRSF8
5000	ORC4
6249	CLIP1
1444	CSHL1
116519	APOA5
25930	PTPN23
2688	GH1
	RNU6-777P
	RPL23AP89
337	APOA4
102465836	MIR7846
100616438	MIR4632
5928	RBBP4
345	APOC3
55777	MBD5
335	APOA1
974	CD79B
22937	SCAP
104326055	APOA1-AS
23387	SIK3
6329	SCN4A
	USP12P2
	RPS29P8
84220	RGPD5
400612	PRR29-AS1
92340	PRR29
81493	SYNC
6489	ST8SIA1
54859	ELP6
57648	KIAA1522
3384	ICAM2
7699	ZNF140
64766	S100PBP
96626	LIMS3
2081	ERN1
	BOLA2P2
	RN7SL870P
10675	CSPG5
9976	CLEC2B
252995	FNDC5
9891	NUAK1
	GPAA1P1
